"TCGA_ID","NP_958782","NP_958785","NP_958786","NP_000436","NP_958781","NP_958780","NP_958783","NP_958784","NP_112598","NP_001611","NP_076965","NP_001367","NP_036222","NP_001138241","NP_001714","NP_002464","NP_001073936","NP_061198","NP_001074248","NP_001074419","NP_056009","NP_036355","NP_001155291","NP_002462","NP_000248","NP_036467","NP_004989","NP_001243024","NP_149043","NP_067047","NP_002461","NP_060003","NP_003793","NP_060004","NP_005954","NP_002463","NP_689914","NP_001242941","NP_060227","NP_055796","NP_065935","NP_008974","NP_001156806","NP_000251","NP_001242970","NP_001094891","NP_057323","NP_002465","NP_005955","NP_001035202","NP_001070654","NP_079005","NP_000250","NP_878918","NP_892006","NP_149062","NP_001138722","NP_003118","NP_001123910","NP_001182461","NP_001243000","NP_004406","NP_689916","NP_060124","NP_443141","NP_008835","NP_000375","NP_001447","NP_001157789","NP_001448","NP_001449","NP_001120959","NP_003119","NP_842565","NP_001020029","NP_008877","NP_000338","NP_066022","NP_001243415","NP_004478","NP_001243417","NP_005742","NP_671714","NP_005520","NP_004360","NP_476507","NP_065816","NP_006280","NP_055874","NP_113584","NP_612482","NP_006176","NP_006258","NP_055185","NP_001137485","NP_005045","NP_872394","NP_001019628","NP_872634","NP_005029"
"TCGA-AO-A126",0.195876687,0.195876687,0.195876687,0.218934622,0.199719676,0.199719676,0.199719676,0.199719676,-2.624877344,0.653192395,0.637820439,-0.065446575,-1.752518808,-1.760204786,0.13823185,-0.522762283,3.435516534,2.663075717,0.00372723,0.00372723,0.357282231,1.794560171,1.79840316,0.872242776,-0.203794184,-2.571075496,-1.149169513,0.853027831,-1.20681435,0.718523211,0.27273647,0.703151254,0.145917828,0.487943862,0.27273647,0.27273647,0.111330926,0.860713809,-2.440413865,0.791540004,-0.138463368,-0.976235001,-1.229872285,0.418770057,0.94525957,NA,2.616959847,-1.783262721,0.853027831,-1.794791689,-0.914747175,-0.918590164,1.713857399,-0.415158587,0.814597939,0.806911961,4.280974146,0.45335696,0.45335696,0.445670981,-1.498881525,0.883771744,-3.209011693,-3.378103216,NA,0.580175601,-2.90925854,-1.183756415,-0.810986468,-0.810986468,-0.338298804,-0.338298804,0.553274677,0.511001797,-3.116779954,0.457199949,-3.17826778,0.107487937,1.002904407,1.014433375,1.045177288,0.376497177,0.403398101,-0.17689326,0.203562665,0.172818752,1.256541691,-0.71106875,-0.080818531,1.252698701,0.645506417,-0.030859672,1.122037071,-0.664952881,0.649349406,0.787697015,0.706994243,0.699308265,-0.196108205,0.307323372
"TCGA-BH-A0C1",-0.518366498,-0.510001999,-0.507213833,-0.518366498,-0.512790166,-0.507213833,-0.510001999,-0.510001999,-2.43941306,-2.174537264,-2.534210713,-0.387322683,0.549501184,0.58295918,-0.183786545,-1.2126199,-0.289736864,-1.000719263,-0.833429287,-0.808335791,-0.250702536,-0.022072902,-0.022072902,-0.532307329,-0.15032855,1.483536886,0.828317812,-0.574129824,1.753989014,0.79207165,-0.532307329,-0.420780679,-0.15032855,-0.565765325,-0.532307329,-0.532307329,-0.7414198,-0.582494322,-2.813027341,-1.862262642,-1.343663715,0.881292971,-3.024927978,NA,0.114547246,0.050419422,NA,-3.387389593,-0.565765325,-3.303744605,-1.39942704,-1.39942704,0.161946072,-0.997931097,-0.484908503,-0.543459995,-11.77419374,-0.328771192,-0.356652854,-0.359441021,1.246542753,-0.259067035,2.052322806,2.127603295,0.432398201,-0.39011085,0.931479964,0.01417326,0.443550866,0.443550866,-1.053694423,-1.053694423,0.11175908,0.161946072,2.459395081,-0.76372513,2.456606915,0.50767869,0.290201721,0.301354386,0.301354386,-0.964473102,-0.972837601,-2.386437901,-2.054646115,-2.1550201,0.449127199,0.62756984,-1.647573839,0.053207588,-0.967261268,-0.967261268,-0.102929723,0.106182747,0.064360253,-0.100141557,0.022537759,0.005808761,0.415669203,3.725222569
"TCGA-A2-A0EY",1.174880993,1.183208792,1.183208792,1.174880993,1.179044893,1.183208792,1.183208792,1.183208792,4.955701511,0.825113456,0.30878995,0.058955995,-1.477522828,0.91671924,0.508657114,-0.124255572,-1.052805105,-0.557301094,1.099930807,1.087439109,0.183872972,0.350428942,0.350428942,0.296298252,0.275478756,1.016652822,0.113086685,-0.63641518,0.675213083,0.500329315,0.600262897,0.221348065,0.312953849,0.275478756,0.25049536,0.25049536,-0.049305386,-0.640579079,-3.651078235,0.496165416,0.275478756,-1.081952399,-0.711365366,NA,-0.020158091,4.326952724,NA,0.358756741,-0.628087381,0.350428942,-2.618431222,-2.618431222,-0.036813688,-0.736348762,0.104758886,-0.211697456,4.276985933,-0.095108277,-0.111763874,-0.090944378,-1.406736541,-0.328286635,-0.644742978,-0.424056318,-2.705873106,0.213020267,3.281814013,-0.428220217,-1.398408742,-1.406736541,-0.598940086,-0.598940086,-0.203369658,-0.186714061,-0.927888127,1.1374059,-0.932052026,0.367084539,1.229011683,1.237339482,1.241503381,0.729343774,0.733507673,2.449034163,1.670385004,1.886907765,0.017317002,1.062455714,1.274814575,1.108258605,0.337937244,-0.045141486,-0.074288781,2.149233417,0.300462151,0.30878995,0.267150957,0.317117748,2.145069518,1.004161124
"TCGA-AR-A1AW",0.578308676,0.582212852,0.578308676,0.590021204,0.586117028,0.578308676,0.582212852,0.582212852,-1.6275508,-1.69782597,-1.760292787,-0.061976199,-1.365971004,-2.142902041,-2.771474387,-1.295695835,-4.559587025,-2.06481852,-1.732963554,-1.73686773,0.839888472,-0.803769651,-0.792057123,-1.853993012,-1.853993012,1.491885875,0.523650211,-1.82666378,2.573342645,-0.237664121,-1.248845722,-1.244941546,-1.244941546,-1.256654074,-1.244941546,-1.014595158,-0.350885227,-1.822759604,-1.760292787,-0.495339742,-1.256654074,0.043436555,0.219124478,-1.58850904,-1.272270779,-0.518764798,NA,-3.895877094,-1.82666378,-3.864643685,0.652488021,0.652488021,-0.05026367,-0.604656672,-0.510956446,-0.510956446,2.991089484,-1.272270779,-1.276174955,-1.26055825,3.436165555,-0.171293128,3.096502237,2.608480229,-0.889661524,1.651957094,-2.377152605,-1.701730146,-0.581231615,-0.581231615,-1.916459829,-1.928172357,-1.038020215,-0.998978454,-3.712380819,-1.526042223,-3.712380819,-0.561710735,-0.803769651,-0.799865475,-0.795961299,-1.229324842,-1.229324842,-2.381056781,-2.529415471,-2.478661182,0.429949986,-0.245472474,-0.850619764,-0.401639516,0.285495471,-1.978926646,0.250357887,-0.358693579,0.152753485,0.215220302,0.133232605,0.211316126,-0.358693579,1.035097275
"TCGA-AR-A1AV",-0.759823056,-0.759823056,-0.749113689,-0.735726982,-0.749113689,-0.743759006,-0.754468373,-0.754468373,-0.700921541,0.726101526,-1.413094404,-0.457283456,-0.775887105,0.086216886,-0.486734214,-0.291288278,-0.861562036,1.545368052,-0.59918256,-0.596505219,0.744842917,-0.451928773,-0.409091308,-0.49744358,-1.498769334,0.37804712,-0.103874366,-0.219000055,0.466399392,0.013928663,-1.498769334,-1.683505904,-1.316710106,-1.683505904,-1.683505904,-2.301971811,-0.162775881,-0.235064104,0.76626165,-2.591124703,-1.683505904,0.533332932,2.85458809,-1.233712517,-0.288610936,-2.245747638,NA,-1.2390672,-0.219000055,-1.225680492,0.206697258,0.206697258,0.179923842,0.07550752,0.536010273,0.536010273,-0.91778621,-0.660761417,-0.642020026,-0.660761417,0.495850149,-2.288585103,-0.010167411,0.204019916,1.009899735,-0.216322713,-1.190875052,-0.765177739,-0.842820645,-0.832111279,-0.628633318,-0.652729392,-0.874948744,-0.789273813,-1.201584418,-0.853530011,-1.201584418,-2.360873326,0.134409035,0.19331055,0.225438649,0.552074323,0.58152508,-0.933850259,-0.401059283,-0.299320303,-0.219000055,-1.530897434,-1.150714928,0.078184862,1.475757171,-0.725017615,-0.636665343,-0.891012794,-0.031586144,0.112990302,0.038024738,-0.031586144,1.191958963,0.190633208
"TCGA-C8-A135",1.120501833,1.137617791,1.137617791,1.137617791,1.120501833,1.127348216,1.137617791,1.137617791,0.589907135,2.257001446,2.154305697,-0.217966084,-1.707054432,0.124353076,0.179124142,0.230472016,-2.645008931,-0.793062273,1.277968647,1.349855671,1.031498851,2.411045068,2.421314643,-4.024555147,-0.7006361,0.144892226,0.062735628,-0.269313958,0.894571187,0.897994379,-1.768671881,-0.837563764,0.887724804,1.017806085,-0.837563764,-2.0459504,0.271550315,-0.279583533,-0.228235659,-5.280866466,-0.837563764,-0.296699491,-1.200422074,-1.535894851,1.83937207,-2.949672984,NA,1.185542474,-0.269313958,1.141040983,-3.315954485,-3.315954485,-0.649288226,0.500904153,-0.324085024,-0.324085024,-15.92356916,0.928803103,0.915110337,0.94249587,-0.823870998,-2.703203188,-1.018992919,-0.751983974,0.182547334,1.010959702,1.592902274,-0.385702473,-2.384846369,-2.374576794,-0.27273715,-0.255621192,0.77133629,0.781605864,-1.587242726,2.304926128,-1.587242726,1.076000342,-0.070768845,-0.070768845,-0.118693527,-0.775946315,-0.772523124,2.277540595,3.085413814,3.236034244,0.429017129,0.329744573,0.959611828,0.254434357,-2.446463818,-2.446463818,0.052466053,1.85991122,0.11066031,0.096967544,0.124353076,0.059312436,-0.375432898,1.216351198
"TCGA-A2-A0EV",0.452985925,0.472590131,0.472590131,0.458587127,0.472590131,0.472590131,0.472590131,0.472590131,-0.742870654,1.811277356,1.956908602,-0.247164297,-1.022930743,-0.109934853,0.024493989,0.002089182,-1.272184222,-0.448807561,4.1581809,4.107770084,1.223151169,-0.485215372,-0.474012969,-2.669684065,-2.145971699,0.819864642,0.881477861,-0.247164297,1.802875553,-0.165946871,-3.123381409,-2.669684065,-2.260796336,-2.669684065,-2.669684065,-2.669684065,-0.616843614,-0.247164297,-0.151943867,-1.532640105,-2.145971699,-0.213557086,-0.126738459,-9.46394182,0.055300599,-0.894103102,NA,1.41359203,-0.249964898,1.399589025,-0.440405758,-0.406798548,0.705040005,-0.695260439,0.164524034,0.265345666,NA,1.119528937,1.119528937,1.102725331,0.649027987,-3.593882358,0.497795539,1.276362586,-1.854709207,-1.728682167,-0.440405758,0.917885673,-1.064939756,-1.064939756,-0.12953906,-0.115536055,1.794473751,1.816878558,-0.263967902,-1.302990832,-0.263967902,1.853286369,-1.563446714,-1.557845513,-1.569047916,-0.00631262,-0.009113221,2.116542853,2.276177103,2.477820367,-0.305976916,1.735661132,3.099553765,-0.653251426,-2.064754273,-1.230175209,-0.549629193,-1.916322426,-0.490816574,-0.832489883,-0.516021982,-0.583236403,-0.922109111,0.114113218
"TCGA-AN-A0AM",1.501966964,1.510348384,1.501966964,1.501966964,1.501966964,1.510348384,1.506157674,1.506157674,2.151527016,1.552255484,1.149947323,-0.664630112,-0.664630112,-0.341945441,-0.652057982,0.915267563,1.200235843,2.595742277,0.10226982,0.11065124,0.315996031,-0.538908811,-0.526336681,1.082895963,1.087086673,1.376245664,0.730876322,-0.266512661,1.300812884,-1.536297794,1.606734714,1.606734714,1.908465835,1.606734714,1.606734714,1.606734714,1.137375193,-0.270703371,-0.266512661,0.965556083,1.288240754,0.236372541,4.963493433,0.244753961,-0.249749821,-0.03602361,NA,-1.481818564,-0.266512661,-1.469246434,-0.262321951,-0.262321951,2.444876717,0.621917862,0.994891053,1.028416733,NA,-0.957979812,-0.962170522,-0.932835552,0.512959401,-1.678781934,-0.04021432,-0.438331771,-2.797701507,0.11065124,-1.125608213,0.332758871,-1.674591224,-1.666209804,0.219609701,0.219609701,-0.652057982,-0.639485852,-3.543647889,-1.444102174,-3.543647889,-0.371280411,1.166710163,1.162519453,1.166710163,-0.438331771,-0.438331771,-0.559862361,0.357903131,0.454289461,0.462670881,0.789546262,1.015844603,-0.320991891,0.437526621,-0.279084791,-0.245559111,0.500387271,-0.05697716,-0.11145639,-0.18269846,-0.266512661,0.03102775,-1.682972644
"TCGA-D8-A142",0.538595778,0.542210518,0.542210518,0.534981038,0.542210518,0.542210518,0.542210518,0.542210518,-0.1482049,0.267490247,0.159048035,1.203708014,0.007228937,5.675141903,5.187151947,2.262826954,-1.301307092,-0.975980454,1.189249052,1.189249052,2.913480228,1.720615893,1.709771671,1.724230633,1.489272506,0.863922415,1.717001152,1.388059775,0.90368456,-0.773554991,1.25792912,2.056786751,1.659165306,2.056786751,2.056786751,2.056786751,0.213269141,1.388059775,1.160331129,-0.889226685,1.456739843,-0.896456165,-1.698928537,-9.976684079,2.302589099,-1.655551652,NA,4.005131833,1.384445034,3.98344339,-0.046992169,-0.039762688,0.600046365,0.708488577,0.780783386,0.802471828,NA,2.280900656,2.280900656,2.280900656,-1.348298717,-0.748251809,-0.85307928,-0.856694021,3.068914066,1.073577359,0.838619232,3.061684585,-0.151819641,-0.140975419,2.566465149,2.588153591,2.880947565,2.953242373,-0.979595195,0.061450044,-0.979595195,3.340019597,-0.314482959,-0.310868219,-0.307253478,-0.101213275,-0.101213275,2.096548895,1.113339503,1.163945869,1.059118397,1.576026276,1.062733138,-0.466302056,-1.069963705,-1.312151313,-0.108442756,1.651935825,0.054220563,-0.083139573,0.046991082,-0.007230024,0.665111692,0.943446704
"TCGA-AN-A0FL",2.455137931,2.480136657,2.480136657,2.461955765,2.477864046,2.471046211,2.480136657,2.480136657,3.959606744,-1.858278696,-1.117407347,0.793858924,0.177981208,-1.501478691,-1.892367869,-0.03109905,-0.806059572,-0.07655128,-0.081096503,-0.03109905,-1.226492699,-1.646925827,-1.603746208,0.177981208,-0.249269754,-1.858278696,-1.051501614,-1.185585692,-1.762829013,0.612050004,0.512055098,0.48478376,0.368880574,0.368880574,0.48478376,0.512055098,-2.253713097,-1.185585692,-1.415119454,-0.265178035,-0.435623897,-1.01513983,-3.153667251,-1.6219271,-1.024230276,-1.01513983,0.177981208,-1.931002264,-1.185585692,-1.92418443,1.948345566,1.948345566,-2.008271055,0.232523884,-1.4242099,-1.385575504,-3.037764065,0.800676759,0.800676759,0.796131536,-1.199221361,-1.237855757,-1.8787322,-0.817422629,NA,-0.053825165,0.977940456,-2.033269782,-1.781009905,-1.776464682,-2.092357681,-2.092357681,0.991576125,1.03021052,2.914205454,2.071066587,2.914205454,1.500641101,0.564325163,0.564325163,0.552962105,0.050714964,0.050714964,1.089298419,-0.906054478,-0.915144924,0.143892035,-1.103771678,-1.12195257,0.143892035,-0.826513075,-1.028775499,0.48478376,-1.640107992,0.384788854,0.234796495,0.359790128,0.373425797,0.182526431,-3.237753877
"TCGA-BH-A0DG",-0.205637484,-0.205637484,-0.205637484,-0.215006194,-0.205637484,-0.210321839,-0.205637484,-0.205637484,-1.151877145,0.272166701,-1.025399566,1.63062958,-1.475097623,2.806402624,2.984408105,0.562596696,-0.435170867,1.902322156,0.834289272,0.824920562,1.194984588,1.096613138,1.082560074,1.326146521,1.124719267,-0.608491993,0.342432022,0.853026691,-0.908290697,-1.095664888,0.679705565,1.087244429,0.853026691,0.853026691,1.087244429,1.087244429,1.073191364,0.857711046,-1.999745356,0.609440243,1.241828136,0.370538151,1.073191364,-0.767760055,1.082560074,0.023895899,-2.10280116,0.412697344,0.857711046,0.403328634,1.401096197,1.401096197,0.234691863,-0.158793936,0.501700084,0.511068794,-1.943533098,0.215954444,0.20190138,0.248744927,6.033923051,-2.543130507,-0.898921988,2.375441986,NA,-0.744338281,0.220638799,0.468909601,-5.494274003,-5.484905294,0.660968146,0.660968146,0.370538151,0.393959925,-1.704631006,0.159742187,-1.704631006,-0.243112322,1.663420064,1.663420064,1.672788773,-0.08384426,-0.08384426,1.012294752,1.115350557,1.279302974,-0.66470425,0.122267349,0.810867498,-0.18221571,-0.28058716,-0.622545057,-0.027632003,-0.542911026,0.033264609,0.098845575,-0.027632003,-0.013578939,-0.636598122,1.045085236
"TCGA-AR-A0TV",-1.514278334,-1.528285429,-1.528285429,-1.531086848,-1.514278334,-1.52548401,-1.52548401,-1.52548401,-3.147505566,-1.738391848,-2.231441578,0.001289303,1.88384282,-1.318179009,-1.923285497,0.149764506,-2.385519619,-0.186405764,-0.30126394,-0.315271035,0.50554471,-1.91488124,-1.951299686,-0.368497994,-0.696264008,0.418700723,0.701644034,1.141466805,0.485934777,NA,-0.368497994,-0.326476711,-0.368497994,-0.368497994,-0.368497994,-0.37970367,0.040509168,1.141466805,-0.124774548,-0.124774548,-0.390909346,0.446714912,-0.01551921,-0.127575967,-1.671157794,-0.228427048,NA,-1.545093942,1.141466805,-1.545093942,-0.135980224,-0.149987318,0.048913425,-0.659845562,-0.021122048,0.040509168,0.158168763,0.802495115,0.794090859,0.799693696,1.12745971,4.181006337,-0.298462521,-1.298569077,-2.010129483,0.746466737,0.211395723,-1.536689685,1.740970455,1.75217613,-0.704668265,-0.704668265,0.668027007,0.71284971,-2.449952254,-0.738285292,-2.449952254,-0.455341981,1.715757684,1.718559103,1.718559103,0.11334606,0.116147479,-0.659845562,-1.480661307,-1.44704428,0.63440998,-0.696264008,-1.326583266,-0.360093738,1.07703417,-0.248036981,-0.077150426,0.673629845,0.00969356,0.169374439,0.085331871,0.082530452,0.572778764,-0.368497994
"TCGA-C8-A12Z",-0.787194984,-0.755940561,-0.755940561,-0.774693215,-0.771567772,-0.771567772,-0.771567772,-0.771567772,2.363250927,0.025420032,0.963052744,0.172315824,-1.527924826,-0.671553617,-1.921730565,-0.449647208,-3.409441134,-2.674962177,0.93179832,0.966178186,-0.152730183,-0.849703832,-0.805947639,-1.331021957,-1.093488337,-1.646691637,-0.008959834,-1.415408901,0.041047244,NA,-1.331021957,-2.549944482,-2.199894936,-1.331021957,-1.896727026,-2.265529226,-0.524657825,-1.45291421,-7.169348308,-4.559603927,-1.331021957,-0.440270881,-0.674679059,-5.022169398,0.809906068,-3.893884702,NA,-3.306301536,-1.415408901,-3.256294458,-3.115649551,-3.14065309,-0.64967552,-0.987223296,-2.624955099,-2.628080541,-8.907094267,-0.540285037,-0.509030613,-0.509030613,-1.684196945,-1.902977911,-2.337414401,-1.774834774,-13.04205452,-0.599668442,0.137935958,-0.318378629,-1.105990106,-1.090362894,-0.76844233,-0.76844233,-0.199611818,-0.174608279,-3.58759135,-2.131135204,-3.58759135,-3.225040034,-1.599810001,-1.587308232,-1.599810001,-0.802822196,-0.802822196,-0.599668442,1.381862022,1.341231271,-0.355883937,-0.037088815,-0.16210651,-1.224756916,-3.959518992,-2.12488432,-0.918463564,-3.056266146,-1.262262225,-3.143778533,-1.437286998,-2.052999145,-2.018619279,0.700515585
"TCGA-AO-A0JJ",0.757188126,0.780870661,0.774104222,0.763954564,0.770721003,0.777487441,0.777487441,0.777487441,-2.494085562,1.927781982,1.142875119,-0.802475943,-0.704362585,-0.28146018,0.591410383,-0.511519088,-0.995319439,1.220689161,1.660507662,1.660507662,0.763954564,-0.572417035,-0.582566692,0.100843594,0.087310717,1.034612103,-0.359274223,-0.629931762,1.281587108,NA,0.07377784,0.039945647,0.046712086,0.07377784,0.046712086,0.087310717,0.456081614,-0.572417035,-2.416271519,1.065061077,0.07377784,-0.721278681,3.558493655,-0.491219773,-0.616398885,-0.32544203,NA,-0.958104028,-0.646847858,-0.937804712,-1.265976978,-1.221995128,-0.667147173,1.193623408,0.669224426,0.706439837,0.104226813,0.506829902,0.513596341,0.506829902,-1.47911979,-1.895255757,-0.301759496,-0.048018053,-5.69799418,-1.360707117,-2.737677347,-1.536634517,-1.005469097,-1.012235536,-0.765260531,-0.765260531,1.224072381,1.146258338,-2.209895146,-2.314774942,-2.209895146,1.281587108,-0.585949912,-0.589333131,-0.585949912,0.20572339,0.242938802,1.142875119,2.431881649,2.51646213,-0.7246619,0.804553195,1.305269642,-0.775410189,0.510213121,1.602992935,-0.76864375,-0.629931762,-0.937804712,-0.920888616,-0.941187932,-0.893822862,-1.48250301,0.24970524
"TCGA-AO-A0JE",0.55977697,0.563406875,0.55977697,0.541627447,0.55977697,0.55977697,0.55977697,0.55977697,-1.698023696,1.754015586,0.730382487,-0.772398021,-2.061014156,0.058850134,0.628745158,0.650524585,-0.482005652,-0.648981264,0.476289164,0.472659259,0.625115253,-0.053676909,-0.042787195,1.031664569,1.583410069,2.313020895,1.583410069,-0.158944142,2.744979544,-1.650834936,1.307537319,1.031664569,1.666897875,1.031664569,0.312943457,1.307537319,-0.336809468,-0.173463761,0.145967845,0.610595635,-0.024637672,0.287534124,0.37828174,NA,-0.050047004,0.472659259,NA,-1.393111709,-0.137164715,-1.389481804,-1.912188068,-1.912188068,0.120558513,-0.347699182,0.795720769,0.781201151,-6.119247507,-0.964782965,-0.972042774,-0.96115306,-0.021007767,-2.616389561,2.309390991,1.601559592,-9.270004706,-1.440300469,3.115229814,0.577926493,-3.433118098,-3.487566667,0.795720769,0.795720769,-0.55097384,-0.565493458,-2.140872058,-0.576383172,-2.140872058,0.759421723,0.461769546,0.443620023,0.461769546,-1.073680103,-1.10271934,0.621485348,1.648748352,1.826613678,-0.746988689,0.900988003,1.409174648,-0.285990803,0.280274315,-0.057306813,-0.336809468,-1.509268656,-0.518304698,-0.55097384,-0.514674794,-0.246061853,-1.389481804,0.505328401
"TCGA-AN-A0AJ",-0.42818149,-0.406378045,-0.406378045,-0.406378045,-0.406378045,-0.406378045,-0.406378045,-0.406378045,2.258487365,0.972084153,0.901828611,-0.801262647,-1.833292343,-1.835714948,-2.140963167,-0.944196337,-3.267474455,-1.099243052,-1.523198913,-1.496550259,-0.583228204,-1.205837669,-1.217950693,-2.579454658,-2.535847769,-1.525621518,-1.058058769,-1.508663283,0.400349393,0.683794168,-2.419562733,-2.288742067,-2.371110635,-2.535847769,-2.419562733,-2.296009882,-1.74850117,-1.513508493,-2.438943572,-2.557651213,-2.579454658,-0.699513241,-1.380265223,NA,-1.317277495,-1.188879434,NA,-3.243248405,-1.513508493,-3.243248405,-3.080933876,-3.080933876,-1.465056395,-1.833292343,-2.531002559,-2.533425164,-7.790477838,0.528747453,0.519057034,0.526324848,-0.321586873,-0.767346178,-0.067213357,-0.655906352,-5.753067101,-0.56626997,-1.111356077,-0.377306786,0.494830984,0.502098799,-0.294938219,-0.294938219,-0.161694949,-0.178653183,-3.025213963,1.858757554,-3.025213963,-1.937464354,-1.140427336,-1.111356077,-1.140427336,-0.980535411,-0.982958016,-1.559537987,-0.963577177,-1.15254036,-0.542043921,0.049071679,-0.961154572,-0.401532836,0.882447771,-0.389419811,-0.384574601,-1.712162097,-0.71889408,-1.629793529,-0.559002155,-0.818220882,0.058762099,1.645568321
"TCGA-A7-A0CJ",-1.001239843,-1.004619822,-1.004619822,-0.997859864,-1.001239843,-1.001239843,-1.001239843,-1.001239843,-1.379797505,0.563690494,1.222786424,0.124293207,0.638050034,-2.390411265,-1.575836295,-0.210324727,-2.082833164,0.496090911,-3.120486757,-3.093446924,-1.873274458,0.093873395,0.093873395,0.719169533,0.719169533,-0.70380168,-0.582122431,-1.609636086,0.171612915,0.401451495,0.783389137,-0.088645478,0.69550968,0.293292163,-0.088645478,0.69550968,0.69550968,-1.616396044,0.546790598,1.063927405,0.749589346,0.580590389,2.385499244,-1.12967905,0.009373916,-1.420357255,0.256112393,-2.268732016,-1.609636086,-2.390411265,0.458911141,0.458911141,-1.234458403,-1.041799592,-1.579216274,-1.444017109,-2.02199354,-0.991099906,-0.980959968,-0.991099906,0.154713019,2.696457324,1.006467759,1.456004984,-0.889700532,0.725929492,-2.491810639,0.611010201,2.953335737,2.946575779,-0.024425875,-0.024425875,-0.984339947,-0.947160177,-2.599969971,-1.504856733,-2.599969971,-0.713941617,0.137813123,0.137813123,0.137813123,-0.024425875,-0.024425875,-1.281778111,-1.349377693,-1.305437965,1.104487154,-1.376417526,0.296672142,-0.903220448,0.502850869,1.854842521,0.533270681,0.381171621,0.54003064,0.465671099,0.506230848,0.523130744,0.742829387,1.831182667
"TCGA-AO-A12F",-1.947792427,-1.952717659,-1.955180275,-1.947792427,-1.95764289,-1.955180275,-1.955180275,-1.955180275,-1.004610594,-2.551133287,-1.915778423,0.514823325,1.322561292,0.534524251,1.246220204,-0.226424016,-1.630114995,-0.53178837,-1.548848676,-1.516834671,-1.12281615,-0.590891148,-0.578578069,0.029688022,0.359678533,-1.314900179,0.406468232,0.502510247,-1.502058976,3.329593131,0.433557005,0.652729807,0.601014877,0.601014877,0.652729807,0.492659784,0.103566495,0.502510247,0.33258976,-0.371718346,0.492659784,0.852201683,-1.531610365,1.145252958,-0.839615339,0.155281425,0.243935592,0.527136404,0.504972862,0.517285941,0.697056891,0.697056891,0.443407468,0.056776795,-0.576115453,-0.571190222,-1.984731664,0.8078746,0.812799831,0.793098905,-1.652278537,0.160206657,-1.622727148,-2.198979234,2.583420558,1.482631316,0.135580499,-0.17224647,-1.228708628,-1.226246012,-0.72879763,-0.72879763,1.44569208,1.475243469,-0.71155932,0.051851564,-0.71155932,0.810337216,-0.893792885,-0.893792885,-0.893792885,0.647804576,0.647804576,0.120804805,-0.297839873,-0.290452026,0.507435478,-0.731260246,-1.078489067,1.273308977,-0.140232465,-1.312437563,0.344902838,0.280874829,0.38430469,0.322739297,0.389229922,0.408930848,1.349650065,0.746309206
"TCGA-A8-A079",1.04895925,1.05225694,1.05225694,1.058852321,1.05225694,1.05225694,1.05225694,1.05225694,0.679617968,3.436486828,3.489249868,-1.401224437,-0.296498279,-1.477071308,-1.77386341,-0.309689039,-0.032683077,-0.982417804,-0.718602602,-0.708709532,-0.715304912,-0.4547874,-0.500955061,-0.807640233,-1.236339936,-1.460582858,-0.998906254,-0.956036284,-1.295698357,-0.111827638,-0.731793362,-1.668337329,-0.731793362,-1.236339936,-1.668337329,-1.236339936,-0.642755732,-0.952738594,-2.509248285,1.210546062,-0.807640233,-1.73429113,-0.250330619,-0.37894053,-0.563611171,-1.150599995,-3.828324295,-1.173683826,-0.952738594,-1.176981516,0.363039725,0.363039725,-0.510848131,-0.929654764,-0.718602602,-0.682328012,-0.580099621,-0.250330619,-0.227246789,-0.266819069,-0.497657371,-1.453987478,-1.75407727,-2.558713636,NA,-0.111827638,-2.871994188,-0.003003867,1.728283395,1.688711115,-0.151399918,-0.151399918,-0.39213129,-0.39542898,-1.912366391,0.112415284,-1.912366391,-0.609778832,-1.430903648,-1.437499028,-1.444094408,0.488351946,0.491649636,0.109117594,-0.497657371,-0.500955061,-0.956036284,0.168476014,-0.250330619,0.069545313,1.471063574,-0.36245208,0.175071394,0.913753959,-0.029385387,-0.154697608,-0.032683077,-0.003003867,1.622757315,1.05225694
"TCGA-A2-A0T3",0.583713254,0.580623133,0.580623133,0.586803375,0.586803375,0.586803375,0.586803375,0.586803375,0.05221245,1.501479177,1.053411639,-0.161005895,-0.590532708,1.93409611,2.131863851,0.787661237,-2.503317577,-0.296971217,0.651695915,0.676416883,1.139935026,0.021311241,0.01822112,2.057700949,1.733238249,-0.624524038,0.398305997,-0.089933113,-0.69559682,-3.847520192,1.600363048,1.637444499,1.371694097,1.637444499,1.637444499,1.668345709,-0.56581174,-0.114654081,-3.597220394,-1.174565568,1.319162041,0.200538256,0.44156769,-4.175073013,0.055302571,-0.945896617,NA,-0.868643593,-0.102293597,-0.85628311,1.359333613,1.359333613,0.528091077,-0.334052669,0.821652568,0.821652568,NA,-0.185726863,-0.151735532,-0.182636742,-2.28391899,0.453928174,-2.138683305,-0.751218997,1.282080589,0.055302571,-1.588641775,0.710408213,-1.832761331,-1.835851452,0.512640472,0.518820714,-0.602893192,-0.513279684,-0.346413152,-0.194997226,-0.346413152,0.092384023,-0.964437343,-0.973707706,-0.970617585,-0.429846418,-0.429846418,0.416846723,2.119503368,2.085512037,-0.380404483,0.351954183,0.568262649,-0.748128876,-1.50520851,-0.522550047,-0.312421822,0.592983617,0.160366684,-0.43602666,-0.213537952,-0.235168798,1.065772123,3.009458202
